,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
340,2010 Maruti Swift,2010,Petrol,"43,182 Kms",1197 cc,2nd Owner,Manual,16.1 kmpl,85ps,113Nm,5,Grey,5 Speed,,Power,Ventilated Disc,Drum,12.29 seconds,In-Line Engine,"3,55,000"
341,2015 Renault Duster,2015,Diesel,"30,462 Kms",1461 cc,1st Owner,Manual,19.87 kmpl,83.8bhp,200Nm,5,Silver,5 speed,FWD,Power,Ventilated Disc,Drum,13.9 Seconds,dCi THP Diesel Engine,"7,25,000"
342,2018 Datsun RediGO,2018,Petrol,"37,710 Kms",999 cc,1st Owner,Automatic,23 kmpl,67bhp,91Nm,5,Silver,5-Speed,2WD,Power,Disc,Drum,,1.0L Petrol Engine,"3,65,000"
343,2016 Hyundai Grand i10,2015,Petrol,"20,567 Kms",1197 cc,1st Owner,Manual,18.9 kmpl,82bhp,114Nm,5,Orange,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"4,95,000"
344,2016 Hyundai Grand i10,2016,Petrol,"19,286 Kms",1197 cc,2nd Owner,Automatic,18.9 kmpl,81.86bhp,113.75nm,5,Other,4 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"5,00,000"
345,2014 Skoda Rapid,2013,Diesel,"104,502 Kms",1598 cc,2nd Owner,Manual,20.5 kmpl,103.5bhp,250Nm,5,Other,5-speed,FWD,Power,Disc,Drum,,Turbocharged Diesel Engin,"4,00,000"
346,2015 Maruti Celerio,2015,Petrol,"29,455 Kms",998 cc,1st Owner,Automatic,23.1 kmpl,67.04bhp,90Nm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,"4,25,000"
347,2013 Hyundai i10,2013,Petrol,"55,656 Kms",1197 cc,2nd Owner,Automatic,16.95 kmpl,78.9bhp,111.8Nm,5,Red,4-Speed,FWD,Power,Ventilated Disc,Drum,,DOHC Kappa2 Engine,"3,70,000"
348,2018 Jeep Compass,2018,Diesel,"30,851 Kms",1956 cc,1st Owner,Manual,17.1 kmpl,170bhp,350Nm,5,White,6 Speed,4X2,Power,Disc,Discs,,2.0-Litre 4-Cyl Multijet II Engine,"16,75,000"
349,2015 Hyundai i20 Active,2015,Diesel,"81,331 Kms",1396 cc,1st Owner,Manual,21.19 kmpl,88.76bhp,219.66nm,5,White,6 Speed,FWD,Power,Disc,Drum,,U2 CRDI Diesel Engine,"5,70,000"
350,2019 MG Hector,2019,Petrol,"49,541 Kms",1451 cc,1st Owner,Automatic,13.96 kmpl,141bhp,250Nm,5,Other,6 Speed,FWD,,Disc,Disc,,-,"17,50,000"
351,2017 Hyundai Grand i10,2017,Petrol,"62,509 Kms",1197 cc,2nd Owner,Automatic,18.9 kmpl,81.86bhp,113.75nm,5,Orange,4 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"5,67,500"
352,2014 Maruti Ertiga,2014,Diesel,"58,368 Kms",1248 cc,1st Owner,Manual,20.77 kmpl,88.76bhp,200Nm,7,Other,5 Speed,FWD,Power,Disc,Drum,13.3 Seconds,DDiS Diesel Engine,"6,50,000"
353,2018 Hyundai Grand i10,2017,Petrol,"54,345 Kms",1197 cc,1st Owner,Automatic,18.9 kmpl,81.86bhp,113.75nm,5,Other,4 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"5,50,000"
354,2016 Hyundai i10,2015,Petrol,"23,198 Kms",1086 cc,1st Owner,Manual,19.81 kmpl,68.05bhp,99.04Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,"4,20,000"
355,2018 Hyundai Grand i10,2017,Petrol,"13,203 Kms",1197 cc,1st Owner,Manual,18.9 kmpl,81.86bhp,113.75nm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"6,00,000"
356,2018 Hyundai Creta,2018,Petrol,"9,695 Kms",1591 cc,1st Owner,Automatic,14.8 kmpl,121.3bhp,151NM,5,Other,6 Speed,FWD,Power,Disc,Drum,,VTVT Petrol Engine,"14,95,500"
357,2018 Maruti Vitara Brezza,2018,Diesel,"81,386 Kms",1248 cc,1st Owner,Manual,24.3 kmpl,88.5bhp,200Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,12.36 Seconds,DDiS 200 Diesel Engine,"8,29,000"
358,2011 Hyundai i10,2011,Petrol,"82,932 Kms",1197 cc,2nd Owner,Manual,20.36 kmpl,78.9bhp,111.8Nm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,,DOHC Kappa2 Engine,"3,13,000"
359,2018 Maruti Swift Dzire,2018,Diesel,"50,878 Kms",1248 cc,1st Owner,Manual,28.4 kmpl,74.02bhp,190Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,13.03 Seconds,DDiS Diesel Engine,"6,83,500"
360,2018 Maruti Swift Dzire,2018,Diesel,"50,878 Kms",1248 cc,1st Owner,Manual,28.4 kmpl,74.02bhp,190Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,13.03 Seconds,DDiS Diesel Engine,"6,83,500"
361,2019 Maruti Eeco,2019,Petrol,"30,685 Kms",1196 cc,1st Owner,Manual,15.37 kmpl,73bhp,101Nm,5,White,5 Speed,RWD,Manual,Ventilated Disc,Drum,15.7 Seconds,In-Line Engine,"4,20,000"
362,2018 Maruti Celerio,2018,Petrol,"17,248 Kms",998 cc,1st Owner,Manual,21.63 kmpl,67.05bhp,90Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,"4,75,000"
363,2011 Volkswagen Vento,2011,Diesel,"129,646 Kms",1598 cc,1st Owner,Manual,20.54 kmpl,103.6bhp,250Nm,5,Black,5 Speed,FWD,Power,Disc,Drum,,Common Rail Diesel Engine,"3,88,000"
364,2010 Maruti Swift Dzire,2010,Petrol,"66,763 Kms",1197 cc,2nd Owner,Manual,23.26 kmpl,88.50bhp,113nm,5,Silver,5 Speed,FWD,Electric,Disc,Drum,,1.2 L Petrol Engine,"3,62,500"
365,2019 MG Hector,2019,Petrol,"8,285 Kms",1451 cc,1st Owner,Automatic,13.96 kmpl,141bhp,250Nm,5,Other,6 Speed,FWD,,Disc,Disc,,-,"18,70,000"
366,2009 Hyundai i10,2009,Petrol,"94,929 Kms",1197 cc,1st Owner,Manual,20.36 kmpl,78.9bhp,111.8Nm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,,DOHC Kappa2 Engine,"2,50,000"
367,2018 Renault KWID,2018,Petrol,"46,532 Kms",999 cc,1st Owner,Manual,21.74 kmpl,67bhp,91Nm,5,Red,5 Speed,FWD,Electric,Disc,Drum,,Petrol Engine,"3,70,000"
368,2017 Maruti Baleno,2016,Petrol,"30,884 Kms",1197 cc,1st Owner,Manual,21.4 kmpl,83.1bhp,115Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,"5,80,000"
369,2018 Tata Tiago,2018,Petrol,"28,894 Kms",1199 cc,1st Owner,Manual,23.84 kmpl,84bhp,114Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,14.3 Seconds,Revotron Engine,"5,00,000"
370,2012 Volkswagen Polo,2012,Diesel,"94,961 Kms",1199 cc,1st Owner,Manual,22.07 kmpl,73.9bhp,180Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,14.4 Seconds,In-Line Diesel Engine,"3,71,000"
371,2017 Hyundai Grand i10,2017,Petrol,"21,163 Kms",1197 cc,1st Owner,Manual,18.9 kmpl,82bhp,114Nm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"5,20,000"
372,2015 Maruti Eeco,2015,Petrol,"38,016 Kms",1196 cc,1st Owner,Manual,15.37 kmpl,73bhp,101Nm,5,Other,5 Speed,RWD,Manual,Ventilated Disc,Drum,15.7 Seconds,In-Line Engine,"3,65,000"
373,2016 Hyundai i20 Active,2016,Petrol,"25,386 Kms",1197 cc,1st Owner,Manual,17.19 kmpl,81.86bhp,114.73Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,14 Seconds,VTVT Petrol Engine,"6,75,000"
374,2016 Mahindra KUV 100,2016,Petrol,"19,167 Kms",1198 cc,1st Owner,Manual,18.15 kmpl,82bhp,115Nm,5,Grey,5 Speed,FWD,Power,Disc,Drum,14.5 seconds,mFALCON G80 Engine,"3,80,000"
375,2016 Nissan Terrano,2015,Diesel,"77,070 Kms",1461 cc,2nd Owner,Manual,19.01 kmpl,108.5bhp,248Nm,5,Black,6 Speed,FWD,Power,Disc,Drum,13 Seconds,K9K Diesel Engine,"5,90,000"
376,2014 Hyundai i20,2014,Petrol,"46,277 Kms",1197 cc,1st Owner,Manual,21 kmpl,81.86bhp,114.74nm,5,Other,5 Speed,,Electric,Disc,Drum,,1.2 l Kappa petrol,"4,95,000"
377,2008 Hyundai i10,2008,Petrol,"62,434 Kms",1197 cc,1st Owner,Manual,20.36 kmpl,78.9bhp,111.8Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,,DOHC Engine,"2,50,000"
378,2008 Maruti Alto,2008,Petrol,"44,843 Kms",796 cc,2nd Owner,KA04,Comprehensive,796 CC,46.3bhp,5,Other,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,"1,85,000"
379,2015 Hyundai Grand i10,2014,Petrol,"88,706 Kms",1197 cc,1st Owner,Manual,18.9 kmpl,81.86bhp,113.75nm,5,Blue,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"3,95,000"
380,2010 Maruti Alto K10,2010,Petrol,"74,162 Kms",998 cc,1st Owner,Manual,20.92 kmpl,67.1bhp,90Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,"2,00,000"
381,2016 Mahindra XUV500,2016,Diesel,"51,764 Kms",2179 cc,1st Owner,Manual,15.1 kmpl,140bhp,330Nm,7,Other,6 Speed,FWD,Power,Disc & Caliper Type,Disc & Caliper Type,12.5 Seconds,mHawk Diesel Engine,"10,15,000"
382,2016 Maruti Celerio,2016,Petrol,"19,798 Kms",998 cc,1st Owner,Manual,23.1 kmpl,67.04bhp,90Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,"4,00,000"
383,2012 Ford Fiesta,2011,Diesel,"115,519 Kms",1388 cc,2nd Owner,Manual,18.6 kmpl,67bhp,160Nm,5,Silver,5 Speed,2WD,Power,Ventilated Disc,Self-Adjusting Drum,14.5 seconds,In-Line Engine,"1,75,000"
384,2017 Mahindra XUV500,2017,Diesel,"30,806 Kms",2179 cc,2nd Owner,Manual,16 kmpl,140bhp,330Nm,7,White,6 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,"11,88,500"
385,2015 Volkswagen Polo,2015,Petrol,"14,162 Kms",1199 cc,1st Owner,Manual,16.2 kmpl,74bhp,110Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,MPI Petrol Engine,"6,33,000"
386,Honda Brio EX MT,2013,Petrol,"49,967 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,U titanium,5 Speed,,,,,,,3.47 Lakh*
387,2015 Hyundai Xcent,2015,Petrol,"47,282 Kms",1197 cc,1st Owner,Manual,19.1 kmpl,82bhp,114Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,Kappa VTVT Petrol Engine,"4,80,000"
388,2014 Hyundai Grand i10,2014,Petrol,"39,785 Kms",1197 cc,2nd Owner,Manual,18.9 kmpl,81.86bhp,113.75nm,5,Other,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"3,70,000"
389,2017 Maruti Baleno,2017,Diesel,"61,578 Kms",1248 cc,1st Owner,Manual,27.39 kmpl,74bhp,190Nm,5,Blue,5 Speed,FWD,Power,Disc,Drum,12.93 seconds,DDiS Diesel Engine,"6,70,000"
390,2016 Maruti Ciaz,2016,Diesel,"77,038 Kms",1248 cc,1st Owner,Manual,26.21 kmpl,88.5bhp,200Nm,5,Silver,5 Speed,FWD,Power,Ventilated Discs,Drum,15 Seconds,DDIS 200 Engine,"6,80,000"
391,2016 Hyundai Grand i10,2015,Petrol,"58,784 Kms",1197 cc,1st Owner,Manual,18.9 kmpl,82bhp,114Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"4,50,000"
392,Honda Jazz VX CVT,2019,Petrol,"11,625 kms",1199 CC,First Owner,Automatic,18.2 kmpl,88.7 bhp,110Nm@ 4800rpm,5,modern steel,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,8.1 Lakh*
393,Hyundai Grand i10 Sportz,2015,Petrol,"32,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,5.4 Lakh*
394,Maruti Swift Dzire ZXI,2017,Petrol,"75,000 kms",1197 CC,First Owner,Manual,20.85 kmpl,83.14 bhp,115Nm@ 4000rpm,5,Maroon,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,7.25 Lakh*
395,Hyundai Xcent 1.1 CRDi S,2015,Diesel,"25,017 kms",1120 CC,First Owner,Manual,24.4 kmpl,71 bhp,180.4Nm@ 1750-2500rpm,5,Maroon,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,U2 CRDI Diesel Engine,5.35 Lakh*
396,Maruti Celerio VXI AT,2015,Petrol,"77,000 kms",998 CC,First Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.95 Lakh*
397,Maruti Swift VXI BSIV,2016,Petrol,"39,000 kms",1197 CC,Second Owner,Manual,22.0 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,5,FWD,Power,Disc,Drum,-,VTVT Engine,5.75 Lakh*
398,Hyundai Verna 1.6 CRDI,2013,Diesel,"1,15,000 kms",1582 CC,Second Owner,Manual,22.32 kmpl,126.3 bhp,259.9Nm@ 1900-2750rpm,5,White,4 Speed,FWD,Power,Disc,Disc,-,VGT CRDi Diesel Engine,5.45 Lakh*
399,Maruti Swift Dzire VDi,2015,Diesel,"60,000 kms",1248 CC,Second Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Grey,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,6.5 Lakh*
400,Ford Figo Diesel Titanium,2012,Diesel,"85,000 kms",1399 CC,First Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Grey,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,3.75 Lakh*
401,Maruti Swift VXI Optional,2015,Petrol,"90,000 kms",1197 CC,First Owner,Manual,20.4 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,5.36 Lakh*
402,Mitsubishi Cedia Elegance,2012,Petrol,"91,000 kms",1999 CC,Second Owner,Manual,14.7 kmpl,114 bhp,175Nm@ 4250rpm,5,White,5 Speed,FWD,Power,Disc,Disc,10.5Seconds,4 Cylinder In-Line Petrol,4.75 Lakh*
403,Porsche Cayenne Diesel,2013,Diesel,"85,540 kms",2967 CC,Test Drive Car,Automatic,15.15 kmpl,240 bhp,550Nm@ 2000-2250rpm,5,Grey,8 Speed,AWD,Power,Disc,Disc,7.8 Seconds,V6 Diesel Engine,60 Lakh*
404,Audi Q5 3.0 TDI Quattro,2016,Diesel,"88,000 kms",2967 CC,First Owner,Automatic,12.19 kmpl,236 bhp,500Nm@ 1500-3000rpm,5,White,7 Speed S tronic,Permanent all-wheel drive quattro,Power,Ventilated Disc,Ventilated Disc,7.9 Seconds,V6-cylinder diesel engin,27.45 Lakh*
405,Ford EcoSport 1.5 Ti VCT MT Titanium,2014,Petrol,"62,000 kms",1499 CC,First Owner,Manual,15.8 kmpl,110 bhp,140Nm@ 4400rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,16 Seconds,Ti-VCT Petrol Engine,6.25 Lakh*
406,Honda Jazz 1.5 SV i DTEC,2016,Diesel,"1,03,000 kms",1498 CC,First Owner,Manual,27.3 kmpl,98.6 bhp,200Nm@ 1750rpm,5,Green,6 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-DTEC Diesel Engine,6.25 Lakh*
407,BMW 7 Series 730Ld,2010,Diesel,"50,000 kms",2993 CC,Second Owner,Automatic,14.49 kmpl,258 bhp,560Nm@ 1500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,6.2 Seconds,Diesel Engine,21.5 Lakh*
408,Jeep Compass 2.0 Limited,2018,Diesel,"80,000 kms",1956 CC,First Owner,Manual,17.1 kmpl,170 bhp,350Nm@ 1750-2500rpm,5,Red,6 Speed,4X2,Power,Disc,Discs,-,2.0-Litre 4-Cyl Multijet,16.5 Lakh*
409,Honda City 2017-2020 EXi,2008,Petrol,"69,000 kms",1497 CC,Second Owner,Manual,17.7 kmpl,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,13.5 seconds,In-Line Engine,3.1 Lakh*
410,BMW 5 Series 525d Luxury Line,2014,Diesel,"60,000 kms",1995 CC,First Owner,Automatic,17.09 kmpl,218 bhp,450Nm@ 1500-2500rpm,5,Grey,8 Speed Sport,RWD,Power,Ventilated Discs,Ventilated Discs,6.9 Seconds,Diesel Engine,25 Lakh*
411,Skoda Rapid 1.5 TDI AT Style BSIV,2018,Diesel,"90,000 kms",1498 CC,First Owner,Automatic,21.72 kmpl,108.6 bhp,250Nm@ 1500-2500rpm,5,Silver,7 Speed,FWD,Power,Disc,Drum,11.41 Seconds,Diesel Engine,9.75 Lakh*
412,Honda City 1.5 V MT,2009,Petrol,"1,24,000 kms",1497 CC,First Owner,Manual,17.0 kmpl,118 bhp,146Nm at 4800 rpm,5,Gold,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,4.5 Lakh*
413,BMW X6 xDrive30d,2009,Diesel,"67,000 kms",2993 CC,First Owner,Automatic,11.2 kmpl,241 bhp,540Nm@ 2000rpm,4,Maroon,6-Speed,4WD,Power,Ventilated Disc,Ventilated Disc,8.0 seconds,In-Line Engine,26 Lakh*
414,Audi A4 2.0 TDI,2014,Diesel,"77,000 kms",1968 CC,First Owner,Automatic,16.55 kmpl,147.51 bhp,320Nm@ 1750-2500rpm,5,White,7 Speed,FWD,Power,Ventilated Disc,Disc,9.1 Seconds,TDI Diesel Engine,16.5 Lakh*
415,Jaguar XF 3.0 Litre S Premium Luxury,2012,Diesel,"60,000 kms",2993 CC,First Owner,Automatic,14.74 kmpl,270.9 bhp,600Nm@ 2000rpm,5,Black,8 Speed,RWD,Power,Disc,Disc,6.4 Seconds,Diesel S Engine,19.75 Lakh*
416,Porsche Panamera Diesel,2013,Diesel,"25,000 kms",4806 CC,First Owner,Automatic,7.5 kmpl,394.3 bhp,500Nm@ 3500-5000rpm,4,Grey,6 Speed,RWD,Power,Disc,Disc,5.6 Seconds,4.8-litre V8 Engine,40 Lakh*
417,Volvo XC 90 Excellence Lounge,2017,Petrol,"47,000 kms",1969 CC,First Owner,Automatic,42.0 kmpl,401.4 bhp,640Nm@ 1740rpm,3,Silver,8 Speed,AWD,Power,Disc,Disc,5.6 Seconds,Twin Turbo & Super Charge,95 Lakh*
418,Volkswagen Polo 1.2 MPI Comfortline,2017,Petrol,"30,000 kms",1198 CC,Third Owner,Manual,16.47 kmpl,74 bhp,110Nm@ 3750rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,MPI Petrol Engine,6.5 Lakh*
419,Hyundai Creta 1.6 SX Automatic Diesel,2018,Diesel,"17,000 kms",1582 CC,First Owner,Automatic,17.6 kmpl,126.2 bhp,259.87NM@ 1500-3000rpm,5,White,6 Speed,FWD,Power,Disc,Drum,-,U2 CRDI VGT Engine,16 Lakh*
420,Hyundai Creta 1.6 CRDi AT SX Plus,2017,Diesel,"72,000 kms",1582 CC,First Owner,Automatic,17.01 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Black,6 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,13.9 Lakh*
421,Hyundai i20 2015-2017 Sportz 1.2,2012,Petrol,"92,000 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,Maroon,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,4.6 Lakh*
422,Mahindra XUV500 W8 2WD,2011,Diesel,"90,000 kms",2179 CC,Second Owner,Manual,15.1 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,White,6 Speed,FWD,Power,Disc & Caliper Type,Disc & Caliper Type,12.5 Seconds,mHawk Diesel Engine,7.15 Lakh*
423,Mahindra XUV500 W8 2WD,2016,Diesel,"41,000 kms",2179 CC,Second Owner,Manual,16.0 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,Silver,6 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,12.9 Lakh*
424,BMW 5 Series 520d,2011,Diesel,"70,000 kms",1995 CC,Second Owner,Automatic,18.48 kmpl,177 bhp,"35.7@ 1,750-3,000(kgm@ rpm)",5,Silver,6 Speed,-,Power,Ventilated discs,Ventilated discs,8.3 seconds,In-Line Engine,16.75 Lakh*
425,Hyundai Verna 1.6 SX,2012,Diesel,"82,000 kms",1582 CC,Second Owner,Manual,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,5.45 Lakh*
426,Skoda Rapid 1.5 TDI Active,2014,Diesel,"69,000 kms",1498 CC,Second Owner,Manual,21.14 kmpl,103.52 bhp,250Nm@ 1500-2500rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,11 Seconds,Diesel Engine,5.95 Lakh*
427,Mercedes-Benz GLA Class 200 d Sport,2018,Diesel,"51,000 kms",2143 CC,First Owner,Automatic,17.9 kmpl,136 bhp,300Nm@ 1600-3000rpm,5,Red,7 Speed,2WD,Power,Disc,Disc,9.9 Seconds,2.2-litre Diesel Engine,29 Lakh*
428,Hyundai Creta 1.6 SX Automatic Diesel,2019,Diesel,"30,000 kms",1582 CC,First Owner,Automatic,17.6 kmpl,126.2 bhp,259.87NM@ 1500-3000rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,-,U2 CRDI VGT Engine,17.25 Lakh*
429,Honda City ZX CVT,2020,Petrol,"7,000 kms",1498 CC,First Owner,Automatic,18.4 kmpl,119.35 bhp,145nm@ 4300rpm,5,White,7 Speed,FWD,Electric,Ventilated Disc,Drum,-,1.5L i-VTEC DOHC with VTC Petrol Engine,15.75 Lakh*
430,Maruti SX4 Zxi with Leather BSIII,2008,Petrol,"90,000 kms",1586 CC,Third Owner,Manual,15.6 kmpl,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,-,5 Speed,-,Power,Ventilated Disc,Drum,12.1 seconds,In-Line Engine,2.2 Lakh*
431,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,"2,50,000 kms",2494 CC,Second Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1400-3400rpm,7,Grey,5 Speed,RWD,Power,Ventilated Disc,Leading-Trailing Drum,13.3 Seconds,2KD-FTV Diesel Engine,10.25 Lakh*
432,Hyundai Verna CRDi SX,2007,Diesel,"1,00,000 kms",1493 CC,Second Owner,Manual,16.8 kmpl,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,-,5 Speed,FWD,Power,Ventilated Disc,Disc & Drum,11.2 seconds,In-Line Engine,2.33 Lakh*
433,Mahindra Scorpio S2 9 Seater,2014,Diesel,"1,00,000 kms",2523 CC,First Owner,Manual,15.4 kmpl,75 bhp,200Nm@ 1400-2200rpm,9,White,5 Speed,RWD,Power,Disc,Drum,19 Seconds,m2DiCR Diesel Engine,7.25 Lakh*
434,Mercedes-Benz A Class A180 CDI,2014,Diesel,"35,684 kms",2143 CC,Second Owner,Automatic,20.0 kmpl,107.3 bhp,250Nm@ 1400-2800rpm,5,Black,7G DCT 7-Speed Dual Clutch Transmission,FWD,Power,Disc,Disc,10.6 Seconds,In-line Diesel Engine,14.65 Lakh*
435,Mahindra XUV500 W11 AT BSIV,2018,Diesel,"54,000 kms",2179 CC,First Owner,Automatic,15.1 kmpl,152.87 bhp,360Nm@ 1750-2800rpm,7,Brown,6 Speed,FWD,Power,Ventilated Disc,Disc,-,mHawk Diesel Engine,17.5 Lakh*
436,Jaguar XE Prestige,2017,Petrol,"33,000 kms",1999 CC,Second Owner,Automatic,13.6 kmpl,197.13 bhp,320Nm@ 1200-4500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.7 Seconds,Petrol Engine,30 Lakh*
437,Volvo S60 2015-2020 D4 KINETIC,2014,Diesel,"76,000 kms",1969 CC,Second Owner,Automatic,27.03 kmpl,190 bhp,400Nm,5,Red,8 Speed,FWD,Power,Disc,Disc,9.2 Seconds,Turbo Diesel Engine,12.95 Lakh*
438,BMW X1 sDrive 18i,2011,Petrol,"75,000 kms",1995 CC,Second Owner,Automatic,11.25 kmpl,150 bhp,200Nm@ 3600rpm,5,White,Automatic Transmission,-,Power,Ventilated discs,Ventilated discs,10.4 Seconds,sDrive 18i,9.85 Lakh*
439,Maruti Baleno Delta CVT,2018,Petrol,"10,000 kms",1197 CC,First Owner,Automatic,19.56 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Grey,CVT,FWD,Electric,Disc,Drum,12.79 seconds,1.2L VVT Engine,7.95 Lakh*
440,Renault KWID RXT,2016,Petrol,"59,300 kms",799 CC,Second Owner,Manual,22.3 kmpl,53.26 bhp,72Nm@ 4250rpm,5,Red,5 Speed,FWD,Electric,Disc,Drum,16 Seconds,Petrol Engine,3.2 Lakh*
441,Maruti Wagon R VXI,2012,Petrol,"87,646 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.55 Lakh*
442,Mahindra XUV500 W11 AT BSIV,2018,Diesel,"54,000 kms",2179 CC,First Owner,Automatic,15.1 kmpl,152.87 bhp,360Nm@ 1750-2800rpm,7,Brown,6 Speed,FWD,Power,Ventilated Disc,Disc,-,mHawk Diesel Engine,17.5 Lakh*
443,Jaguar XE Prestige,2017,Petrol,"33,000 kms",1999 CC,Second Owner,Automatic,13.6 kmpl,197.13 bhp,320Nm@ 1200-4500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.7 Seconds,Petrol Engine,30 Lakh*
444,Volvo S60 2015-2020 D4 KINETIC,2014,Diesel,"76,000 kms",1969 CC,Second Owner,Automatic,27.03 kmpl,190 bhp,400Nm,5,Red,8 Speed,FWD,Power,Disc,Disc,9.2 Seconds,Turbo Diesel Engine,12.95 Lakh*
