,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
784,Mercedes-Benz C-Class Progressive C 220d,2021,Diesel,"2,000 kms",1950 CC,Test Drive Car,Automatic,11.5 kmpl,169 bhp,343Nm@ 1400-3400rpm,7,White,4 Speed,2WD,Power,Ventilated Disc,Leading-Trailing Drum,-,4 Cylinders In-line,48 Lakh*
785,Mercedes-Benz E-Class E 200 CGI,2017,Petrol,"22,000 kms",1991 CC,First Owner,Automatic,13.68 kmpl,147.51 bhp,343Nm@ 1400-2800rpm,7,White,5 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,43.9 Lakh*
786,Toyota Fortuner 4x2 4 Speed AT,2012,Diesel,"70,000 kms",2982 CC,First Owner,Automatic,20.37 kmpl,187.74 bhp,400Nm@ 1750-2500rpm,5,Black,8 Speed,RWD,Power,Disc,Disc,6.8,TwinPower Turbo 4 Cylinder Engine,11.5 Lakh*
787,Toyota Innova Crysta 2016-2020 2.4 VX MT,2018,Diesel,"13,000 kms",2393 CC,First Owner,Manual,14.3 kmpl,160 bhp,250Nm@ 1500~4500rpm,5,White,Six Speed Manual Transmission,Two Wheel Drive,Power,Disc,Disc,8.6,TSI,18.75 Lakh*
788,BMW 3 Series 320d Luxury Line,2020,Diesel,502 kms,1995 CC,First Owner,Automatic,19.0 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drums,16.26 Seconds,K Series Petrol Engine,44.99 Lakh*
789,Volkswagen Passat 1.8 TSI MT,2010,Petrol,"17,900 kms",1798 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,3.9 Lakh*
790,Maruti Zen Estilo VXI BSIV,2011,Petrol,"1,47,000 kms",998 CC,Second Owner,Manual,16.1 kmpl,191.7 bhp,400Nm@ 1600-2800rpm,5,Grey,9 Speed,RWD,Electric,Ventilated Disc,Disc,7.3 Seconds,CDI In-line Engine,1.5 Lakh*
791,Honda Brio S MT,2015,Petrol,"45,000 kms",1198 CC,First Owner,Manual,15.04 kmpl,184 bhp,300Nm@ 1200-4000rpm,5,White,7 Speed,FWD,Power,Disc,Disc,7.8 Seconds,In Line Petrol Engine,3.5 Lakh*
792,Mercedes-Benz E-Class Exclusive E 220 d BSIV,2017,Diesel,"28,000 kms",1950 CC,First Owner,Automatic,22.0 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Grey,5,-,Power,Disc,Drum,-,VTVT Engine,47.95 Lakh*
793,Mercedes-Benz CLA Urban Sport 200,2019,Petrol,"12,000 kms",1991 CC,First Owner,Automatic,17.92 kmpl,62.1 bhp,96.1Nm@ 3000rpm,5,Maroon,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,32.9 Lakh*
794,Maruti Swift VXI 2018,2019,Petrol,"18,500 kms",1197 CC,First Owner,Manual,18.88 kmpl,184 bhp,380Nm@ 1750-2750rpm,5,Blue,8 Speed,RWD,Power,Disc,Disc,7.4 Seconds,Diesel Engine,6.25 Lakh*
795,Hyundai Santro Xing GLS,2011,Petrol,"51,000 kms",1086 CC,First Owner,Manual,20.68 kmpl,188 bhp,400Nm@ 1750-2500rpm,5,Black,8 Speed,FWD,Power,Disc,Disc,7.8 Seconds,Diesel Engine,2.1 Lakh*
796,BMW 3 Series 320d Prestige,2013,Diesel,"1,20,000 kms",1995 CC,Second Owner,Automatic,7.08 kmpl,469 bhp,700nm@ 2000-4000rpm,4,Blue,9 Speed,AWD,Power,Disc,Disc,5.8 sec,4.0L V8 biturbo,10.9 Lakh*
797,BMW X1 sDrive 20d xLine,2020,Diesel,"24,000 kms",1995 CC,First Owner,Automatic,14.8 kmpl,130.2 bhp,171.6Nm@ 4300rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Disc,9.6 Seconds,i-VTEC,33.5 Lakh*
798,BMW 3 Series 320d Luxury Line,2017,Diesel,"47,700 kms",1995 CC,First Owner,Automatic,16.1 kmpl,191.76 bhp,400Nm@ 1600-2800rpm,5,White,9 Speed,RWD,Electric,Ventilated Disc,Ventilated Disc,7.6 Seconds,In-Line 4 Cylinder diesel Engine,24.98 Lakh*
799,Mercedes-Benz S-Class Maybach S560,2019,Petrol,"4,900 kms",3982 CC,First Owner,Automatic,14.67 kmpl,177.46 bhp,250@ 1250-5000rpm,5,Grey,7 Speed,FWD,Power,Disc,Disc,-,Petrol Engine,1.82 Cr*
800,Honda Civic 1.8 V MT,2012,Petrol,"99,000 kms",1799 CC,First Owner,Manual,13.68 kmpl,147.51 bhp,360Nm@ 1400-2600rpm,7,Red,6 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,3.45 Lakh*
801,Mercedes-Benz E-Class Exclusive E 220d,2021,Diesel,"5,000 kms",1950 CC,First Owner,Automatic,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Grey,CVT,FWD,Power,Disc,Drum,12.79 seconds,VVT Petrol Engine,66 Lakh*
802,Skoda Superb LK 1.8 TSI AT,2016,Petrol,"40,000 kms",1798 CC,First Owner,Automatic,17.2 kmpl,235 bhp,480Nm@ 1750rpm,7,White,8 Speed,AWD,Power,Disc,Disc,10.9 Seconds,Twin Turbo Diesel Engine,15.95 Lakh*
803,Toyota Innova Crysta 2016-2020 Touring Sport 2.4 ZX AT,2018,Diesel,"55,000 kms",2393 CC,First Owner,Manual,17.9 kmpl,167.6 bhp,400Nm@ 1400-2800rpm,5,Black,9 Speed,AWD,Power,Disc,Drum,8.3 Sec,Diesel Engine,18.2 Lakh*
804,Maruti Baleno Delta Automatic,2017,Petrol,"15,000 kms",1197 CC,First Owner,Automatic,0.0 kmpl,301.73 bhp,400Nm@ 3000-4000rpm,5,White,AMG 7-SPEED DCT,AWD,Electric,Ventilated Disc,Ventilated Disc,4.8 sec,AMG 2.0-LITRE 4-CYLINDER ENGINE,5.5 Lakh*
805,Volvo XC90 D5 Inscription BSIV,2016,Diesel,"1,40,000 kms",1969 CC,First Owner,Automatic,15.64 kmpl,167.62 bhp,320Nm@ 1400-3700rpm,5,Blue,8 Speed,FWD,Power,Ventilated Disc,Disc,8.3 Seconds,TFSI Petrol Engine,35.75 Lakh*
806,Mercedes-Benz GL-Class Progressive 220d,2019,Diesel,"38,000 kms",2143 CC,First Owner,Automatic,16.47 kmpl,73.9 bhp,110Nm@ 3750rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,In-Line Petrol Engine,44 Lakh*
807,Mercedes-Benz AMG A 35 4MATIC,2021,Petrol,"4,000 kms",1991 CC,Test Drive Car,Automatic,17.68 kmpl,174.33 bhp,380Nm@ 1750-2500rpm,5,Silver,8 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,8.2 Seconds,TDI Diesel Engine,53 Lakh*
808,Audi A4 35 TFSi Premium,2014,Petrol,"34,000 kms",1798 CC,First Owner,Automatic,16.78 kmpl,88.73 bhp,132Nm@ 3000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,10.6 Seconds,Petrol Engine,16.5 Lakh*
809,Volkswagen Polo Petrol Trendline 1.2L,2012,Petrol,"72,000 kms",1198 CC,First Owner,Manual,25.17 kmpl,53.3 bhp,72Nm@ 4386rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,2.5 Lakh*
810,Audi A6 2.0 TDI Premium Plus,2014,Diesel,"47,000 kms",1968 CC,First Owner,Automatic,20.37 kmpl,187.74 bhp,400Nm@ 1750-2500rpm,5,Black Sapphire Metallic,8 Speed,RWD,Power,Disc,Disc,6.8,TwinPower Turbo 4 Cylinder Engine,16.24 Lakh*
811,Toyota Etios V,2011,Petrol,"71,000 kms",1496 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Kappa Petrol Engine,2.5 Lakh*
812,Renault KWID RXT,2015,Petrol,"27,000 kms",799 CC,First Owner,Manual,17.68 kmpl,174.33 bhp,380Nm@ 1750-2500rpm,5,White,8 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,8.2 Seconds,TDI Diesel Engine,2.6 Lakh*
813,BMW 3 Series 320d Luxury Line,2020,Diesel,201 kms,1995 CC,First Owner,Automatic,16.1 kmpl,191.7 bhp,400Nm@ 1600-2800rpm,5,White,9 Speed,RWD,Electric,Ventilated Disc,Disc,7.3 Seconds,CDI In-line Engine,44.99 Lakh*
814,Hyundai i10 Magna,2012,Petrol,"82,000 kms",1197 CC,Second Owner,Manual,16.47 kmpl,73.9 bhp,110Nm@ 3750rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,In-Line Engine,2.4 Lakh*
815,Audi A6 2.0 TDI Premium Plus,2012,Diesel,"40,000 kms",1968 CC,Second Owner,Automatic,17.2 kmpl,235 bhp,480Nm@ 1750rpm,7,White,8 Speed,AWD,Power,Disc,Disc,10.9 Seconds,Twin Turbo Diesel Engine,13 Lakh*
816,Mercedes-Benz E-Class Exclusive E 220d,2019,Diesel,"40,000 kms",1950 CC,First Owner,Automatic,14.81 kmpl,163.7 bhp,360Nm@ 2000rpm,5,White,6 Speed,FWD,Power,Disc,Disc,9.5 Seconds,VCDi Diesel Engine,48.5 Lakh*
817,Volkswagen Polo Petrol Comfortline 1.2L,2011,Petrol,"64,000 kms",1198 CC,Second Owner,Manual,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,2.5 Lakh*
818,Volvo XC90 D5 Momentum BSIV,2018,Diesel,"7,000 kms",1969 CC,First Owner,Automatic,19.87 kmpl,83.8 bhp,200Nm@ 1750rpm,5,Red,5 speed,FWD,Power,Ventilated Disc,Drum,13.9 Seconds,dCi THP Diesel Engine,68 Lakh*
819,Chevrolet Cruze LTZ AT,2014,Diesel,"80,000 kms",1998 CC,First Owner,Automatic,11.18 kmpl,184 bhp,402Nm@ 1600-3000rpm,7,Black,5 Speed,AWD,Power,Ventilated Disc,Disc,13.5 Seconds,RX270 XVT Diesel Engine,5.74 Lakh*
820,Maruti Baleno Alpha 1.2,2016,Petrol,"55,000 kms",1197 CC,First Owner,Manual,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,5.15 Lakh*
821,Renault Duster 85PS Diesel RxE,2017,Diesel,"1,26,580 kms",1461 CC,First Owner,Manual,25.44 kmpl,57.6 bhp,150Nm@ 1750rpm,5,-,5 Speed,FWD,Power,Disc,Drum,-,Smartech Engine,5.25 Lakh*
822,Mahindra Ssangyong Rexton RX7,2013,Diesel,"1,03,000 kms",2696 CC,First Owner,Automatic,17.4 kmpl,117.6 bhp,145Nm@ 4600rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,9.64 Seconds,i VTEC Engine,6.24 Lakh*
823,Maruti Celerio ZXI AT,2017,Petrol,"32,000 kms",998 CC,Second Owner,Automatic,20.37 kmpl,187.74 bhp,400Nm@ 1750-2500rpm,5,Black,8 Speed,RWD,Power,Disc,Disc,6.8,TwinPower Turbo 4 Cylinder Engine,4.21 Lakh*
824,Chevrolet Beat Diesel LS,2013,Diesel,"82,000 kms",936 CC,First Owner,Manual,14.75 kmpl,245 bhp,600Nm@ 1500-3000rpm,7,Silver,8 Speed,AWD,Power,Ventilated Disc,Ventilated Disc,7.1 Seconds,V-Type Diesel Engine,2.45 Lakh*
825,Honda City i-VTEC V,2018,Petrol,"70,000 kms",1497 CC,First Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1400-3400rpm,7,Grey,5 Speed,RWD,Power,Ventilated Disc,Leading-Trailing Drum,13.3 Seconds,2KD-FTV Diesel Engine,7.9 Lakh*
826,BMW 3 Series 320d Luxury Line,2020,Diesel,502 kms,1995 CC,First Owner,Automatic,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Kappa Petrol Engine,44.98 Lakh*
827,Audi Q7 2006-2020 45 TDI Quattro Technology,2017,Diesel,"27,000 kms",2967 CC,First Owner,Automatic,18.25 kmpl,187.74 bhp,400Nm@ 1750-3000rpm,5,Black,7 Speed,FWD,Power,Ventilated Disc,Disc,7.7 Seconds,TDI Diesel Engine,59.5 Lakh*
828,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,"1,32,000 kms",2494 CC,Second Owner,Manual,11.5 kmpl,362 bhp,520Nm@ 2500-4500rpm,5,Red,9 Speed,AWD,Power,Disc,Disc,4.9,Petrol Engine,5.75 Lakh*
829,Hyundai i10 Magna,2013,Petrol,"52,100 kms",1197 CC,First Owner,Manual,16.1 kmpl,191.76 bhp,400Nm@ 1600-2800rpm,5,White,9 Speed,RWD,Electric,Ventilated Disc,Ventilated Disc,7.6 Seconds,In-Line 4 Cylinder diesel Engine,2.81 Lakh*
830,Audi A4 35 TDI Premium Plus,2017,Diesel,"32,000 kms",1968 CC,First Owner,Automatic,19.59 kmpl,184 bhp,380Nm@ 1750-2750rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.9 Seconds,Diesel Engine,29 Lakh*
831,Mercedes-Benz GL-Class 43 AMG Coupe,2019,Petrol,"18,000 kms",2996 CC,First Owner,Automatic,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,65 Lakh*
832,Mercedes-Benz E-Class Exclusive E 220d,2021,Diesel,"3,000 kms",1950 CC,Test Drive Car,Automatic,12.6 kmpl,194 bhp,400Nm@ 1600-2800rpm,5,White,9 Speed,RWD,Power,Disc,Disc,6.9 Seconds,In-Line Engine,69 Lakh*
833,BMW 3 Series GT 320d Luxury Line,2015,Diesel,"33,000 kms",1995 CC,Second Owner,Automatic,16.6 kmpl,112 bhp,270Nm@ 1750-2250rpm,5,Green,6 Speed,FWD,Power,Disc,Drum,11.3 Seconds,Diesel Engine,21.9 Lakh*
834,Maruti Baleno Alpha 1.2,2018,Petrol,"51,000 kms",1197 CC,First Owner,Manual,16.6 kmpl,112 bhp,270Nm@ 1750-2250rpm,5,Green,6 Speed,FWD,Power,Disc,Drum,11.3 Seconds,Diesel Engine,6.75 Lakh*
835,Mercedes-Benz C-Class Progressive C 220d,2021,Diesel,"18,000 kms",1950 CC,First Owner,Automatic,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,White,4 Speed,FWD,Power,Disc,Drum,14.9 Seconds,Kappa VTVT Petrol Engine,46 Lakh*
836,Mini Cooper Countryman Cooper D,2016,Diesel,"19,000 kms",1998 CC,Second Owner,Automatic,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Kappa Petrol Engine,22.5 Lakh*
837,Mini Cooper Countryman Cooper D,2016,Diesel,"19,011 kms",1998 CC,Second Owner,Automatic,15.04 kmpl,174.5 bhp,450Nm@ 1600-2400rpm,7,Black,6 Speed,4WD,Power,Ventilated Disc,Ventilated Disc,12.14 seconds,1-GD FTV Engine,22.49 Lakh*
838,Hyundai Grand i10 AT Asta,2016,Petrol,"49,000 kms",1197 CC,First Owner,Automatic,15.41 kmpl,103.2 bhp,153Nm@ 3750-3800rpm,5,Cappuchino Beige,5 Speed,FWD,Power,Disc,Drum,-,Petrol Engine,4.75 Lakh*
839,Hyundai i10 Magna,2010,Petrol,"85,000 kms",1197 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,1.75 Lakh*
840,Toyota Fortuner 2016-2021 2.8 4WD AT BSIV,2020,Diesel,"2,500 kms",2755 CC,First Owner,Automatic,17.0 kmpl,80 bhp,"11.4 kgm at 4,000 rpm",5,Silver,5 Speed,-,Power,Disk,Drum,-,In-Line Engine,37.75 Lakh*
841,Skoda Rapid 1.6 MPI Ambition BSIV,2017,Petrol,"28,000 kms",1598 CC,First Owner,Manual,17.8 kmpl,86.7 bhp,109Nm@ 4500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.25 Lakh*
842,Hyundai EON D Lite Plus,2013,Petrol,"40,000 kms",814 CC,First Owner,Manual,16.55 kmpl,187.7 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,AWD,Power,Disc,Disc,8 Seconds,TwinPower Turbo 4-cylinder engine,2.3 Lakh*
843,Hyundai i20 1.2 Asta,2017,Petrol,"69,000 kms",1197 CC,First Owner,Manual,14.69 kmpl,258 bhp,560Nm@ 1500-3000rpm,5,Blue,8 Speed,RWD,Power,Ventilated Disc,Ventilated Disc,5.8 Seconds,Diesel Engine,6.25 Lakh*
844,Honda Amaze 2016-2021 S i-VTEC,2016,Petrol,"64,000 kms",1198 CC,First Owner,Manual,12.97 kmpl,177 bhp,430nm@ 1750-2500rpm,7,White,9 Speed,4WD,Power,Disc,Disc,10.3 Seconds,SD4 Diesel Engine,4.35 Lakh*
845,BMW X3 xDrive 20d Luxury Line,2018,Diesel,"16,000 kms",1995 CC,First Owner,Automatic,14.81 kmpl,163.7 bhp,360Nm@ 2000rpm,5,White,6 Speed,FWD,Power,Disc,Disc,9.5 Seconds,VCDi Diesel Engine,45 Lakh*
846,BMW 5 Series 530d M Sport,2017,Diesel,"65,000 kms",2993 CC,First Owner,Automatic,0.0 kmpl,189 bhp,280Nm,4,Red,7 Speed,2WD,Power,Disc,Disc,7.1 Seconds,Petrol Engine,31.9 Lakh*
847,Land Rover Discovery Sport 2015-2020 TD4 HSE Luxury,2018,Diesel,"29,000 kms",1999 CC,First Owner,Automatic,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,46.5 Lakh*
848,Chevrolet Cruze LTZ AT,2014,Diesel,"87,000 kms",1998 CC,First Owner,Automatic,16.47 kmpl,73.9 bhp,110Nm@ 3750rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,In-Line Petrol Engine,5.74 Lakh*
849,Mini Cooper Sidewalk Edition,2017,Petrol,"28,000 kms",1998 CC,First Owner,Automatic,24.0 kmpl,70 bhp,160Nm@ 1500-2750rpm,5,-,5 Speed,FWD,Power,Disc,Drum,15.6 Seconds,U2 CRDi Diesel Engine,34.5 Lakh*
850,Hyundai Grand i10 Magna,2013,Petrol,"80,000 kms",1197 CC,First Owner,Manual,18.6 kmpl,79.4 bhp,108Nm@ 4400rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Smartech Engine,3.33 Lakh*
851,Volkswagen Polo Petrol Trendline 1.2L,2011,Petrol,"78,000 kms",1198 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,2.3 Lakh*
852,Hyundai Grand i10 CRDi Magna,2015,Diesel,"69,000 kms",1120 CC,Third Owner,Manual,16.46 kmpl,258 bhp,560Nm@ 1500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,6.2 Seconds,Diesel Engine,2.8 Lakh*
853,Chevrolet Beat LT,2010,Petrol,"60,000 kms",1199 CC,First Owner,Manual,12.65 kmpl,255 bhp,600Nm@ 1750-2250rpm,5,Black,8 Speed,4WD,Power,Ventilated Disc,Ventilated Disc,7.2 Seconds,V-Type Engine,1.5 Lakh*
854,Hyundai Grand i10 Asta Option,2014,Petrol,"35,000 kms",1197 CC,First Owner,Manual,23.0 kmpl,90 bhp,22.4 kgm at 1750-2750rpm,5,-,6 Speed,-,Power,Disk,Drum,12.96 Sec,Diesel Engine,3.9 Lakh*
855,BMW 7 Series 730Ld Sedan,2010,Diesel,"35,000 kms",2993 CC,First Owner,Automatic,18.0 kmpl,190 bhp,400Nm,5,White,8 Speed,FWD,Power,Disc,Disc,-,D4 Diesel Engine,16 Lakh*
856,Land Rover Range Rover Sport SE,2016,Diesel,"41,000 kms",2993 CC,Third Owner,Automatic,18.0 kmpl,190 bhp,400Nm,5,Blue,8 Speed,FWD,Power,Disc,Disc,-,D4 Diesel Engine,63 Lakh*
857,Hyundai i20 1.4 CRDi Sportz,2012,Diesel,"80,000 kms",1396 CC,First Owner,Manual,16.36 kmpl,140 bhp,320Nm@ 1500-2800rpm,7,Black,6 Speed,RWD,Power,Ventilated Disc,Drum,-,mHawk Diesel Engine,2.5 Lakh*
858,Volvo S90 2016-2021 D4 Inscription BSIV,2020,Diesel,"3,500 kms",1969 CC,First Owner,Automatic,18.0 kmpl,190 bhp,400Nm,5,White,8 Speed,AWD,Power,Ventilated Disc,Ventilated Disc,-,2.0 litre Diesel Engine,52 Lakh*
859,Volvo S90 2016-2021 D4 Inscription BSIV,2019,Diesel,"4,000 kms",1969 CC,First Owner,Automatic,19.56 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Blue,CVT,FWD,Electric,Disc,Drum,12.36 seconds,1.2L VVT Engine,52 Lakh*
860,Mahindra Scorpio S11 BSIV,2019,Diesel,"28,000 kms",2179 CC,First Owner,Manual,15.73 kmpl,174.33 bhp,380Nm@ 1750-2500rpm,5,Silver,7-Speed S-Tronic,AWD,Power,Ventilated Disc,Drum,8.2 Seconds,TDI Diesel Engine,16.5 Lakh*
861,Volvo XC40 D4 R-Design,2018,Diesel,"48,000 kms",1969 CC,First Owner,Automatic,13.5 kmpl,281.61 bhp,600Nm@ 1200-3200rpm,5,White,9 Speed,RWD,Power,Disc,Disc,6.0 Seconds,L6 Diesel Engine,31.5 Lakh*
862,Maruti Baleno Alpha CVT,2020,Petrol,"13,800 kms",1197 CC,First Owner,Automatic,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,9 Lakh*
863,Audi Q3 35 TDI Quattro Premium Plus,2016,Diesel,"97,000 kms",1968 CC,First Owner,Automatic,14.8 kmpl,121.36 bhp,150Nm@ 4500rpm,5,White,6 Speed,FWD,Power,Ventilated Disc,Drum,12.51 Seconds,Ti-VCT Petrol Engine,17.5 Lakh*
864,Mercedes-Benz S-Class S 350 d,2014,Diesel,"89,000 kms",2925 CC,Second Owner,Automatic,20.46 kmpl,83.8 bhp,200Nm@ 1900rpm,5,Silver,5 speed,FWD,Power,Ventilated Disc,Drum,-,dCi Diesel Engine,39 Lakh*
865,Hyundai i10 Magna 1.2 iTech SE,2013,Petrol,"64,499 kms",1197 CC,First Owner,Manual,18.48 kmpl,177 bhp,"35.7@ 1,750-3,000(kgm@ rpm)",5,Brown,6 Speed,-,Power,Ventilated discs,Ventilated discs,8.3 seconds,In-Line Engine,2.8 Lakh*
866,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2016,Petrol,"72,545 kms",1497 CC,First Owner,Automatic,21.8 kmpl,78 bhp,240Nm@ 2000rpm,5,White,6 Speed MT,2WD,Power,Ventilated Disc,Disc,-,"Spark ignition, multipoin",6.85 Lakh*
867,Renault Duster 85PS Diesel RxL Optional,2014,Diesel,"90,000 kms",1461 CC,Second Owner,Manual,16.55 kmpl,187.7 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,AWD,Power,Disc,Disc,8 Seconds,TwinPower Turbo 4-cylinder engine,4.28 Lakh*
868,BMW 5 Series 520d,2012,Diesel,"56,000 kms",1995 CC,Second Owner,Automatic,15.73 kmpl,174.33 bhp,380Nm@ 1750-2500rpm,5,Black,7-Speed S-Tronic,AWD,Power,Ventilated Disc,Drum,8.2 Seconds,TDI Diesel Engine,10.9 Lakh*
869,Renault Fluence Diesel E4,2012,Diesel,"1,17,000 kms",1461 CC,Second Owner,Manual,14.67 kmpl,177.46 bhp,250@ 1250-5000rpm,5,Grey,7 Speed,FWD,Power,Disc,Disc,-,Petrol Engine,3.5 Lakh*
870,BMW X3 xDrive 20d Luxury Line,2020,Diesel,"29,000 kms",1995 CC,First Owner,Automatic,15.8 kmpl,121.3 bhp,151Nm@ 4850rpm,5,White,6 Speed,FWD,Power,Disc,Drum,-,VTVT Petrol Engine,55 Lakh*
871,Audi Q3 2.0 TDI Quattro Premium Plus,2015,Diesel,"36,000 kms",1968 CC,First Owner,Automatic,14.28 kmpl,138.03 bhp,173Nm@ 4000rpm,5,Silver,7 Speed,FWD,Power,Ventilated Disc,Solid Disc,10.1 Seconds,2ZR-FE Petrol Engine,18.9 Lakh*
872,Skoda Superb LK 1.8 TSI AT,2016,Petrol,"45,000 kms",1798 CC,First Owner,Automatic,13.6 kmpl,197.13 bhp,320Nm@ 1200-4500rpm,5,Blue,8 Speed,RWD,Power,Disc,Disc,7.7 Seconds,Petrol Engine,16.75 Lakh*
873,Hyundai Creta 1.6 SX Option Executive,2019,Petrol,"15,000 kms",1591 CC,First Owner,Manual,17.8 kmpl,117.3 bhp,145Nm@ 4600rpm,5,White,5 Speed,FWD,Power,Disc,Drum,10 Seconds,i VTEC Engine,13.85 Lakh*
874,Toyota Corolla Altis G AT,2015,Petrol,"1,13,000 kms",1798 CC,Second Owner,Automatic,15.9 kmpl,120.69 bhp,149Nm@ 4500rpm,5,White,5 Speed,FWD,Electric,Ventilated Disc,Drum,-,Ti-VCT Petrol Engine,8.5 Lakh*
875,Jaguar XE Prestige,2017,Petrol,"4,000 kms",1999 CC,First Owner,Automatic,14.16 kmpl,174.3 bhp,380Nm@ 1750-2500rpm,5,White,7 Speed,AWD,Power,Ventilated Disc,Disc,9.0 Seconds,TDI Quattro Engine,29.5 Lakh*
876,Honda City i VTEC SV,2015,Petrol,"30,100 kms",1497 CC,First Owner,Manual,15.8 kmpl,110 bhp,140Nm@ 4400rpm,5,SILKY SILVER,5 Speed,FWD,Power,Ventilated Disc,Drum,16 Seconds,Ti-VCT Petrol Engine,6.5 Lakh*
877,Ford EcoSport 1.5 Petrol Titanium,2017,Petrol,"51,000 kms",1496 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS Diesel Engine,7.25 Lakh*
878,Audi Q5 2.0 TDI Premium Plus,2013,Diesel,"81,000 kms",1968 CC,First Owner,Automatic,16.8 kmpl,118 bhp,146Nm at 4800 rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,12.9 Lakh*
879,Ford EcoSport 1.5 Ti VCT MT Ambiente,2017,Petrol,"41,225 kms",1499 CC,First Owner,Manual,11.67 kmpl,141 bhp,250nm@ 1600-3600rpm,6,Black,6-speed DCT,-,-,Disc,Disc,-,1.5L Turbocharged Intercooled,5.89 Lakh*
880,Maruti Ciaz ZDi Plus SHVS,2017,Diesel,"60,000 kms",1248 CC,First Owner,Manual,14.28 kmpl,385 bhp,850Nm@ 2000-2750rpm,5,Blue,8 Speed,AWD,Power,Disc,Disc,5.4 Seconds,V8 Diesel Engine,6.75 Lakh*
881,Honda City 1.5 V AT,2011,Petrol,"80,000 kms",1497 CC,First Owner,Automatic,12.6 kmpl,194 bhp,400Nm@ 1600-2800rpm,5,White,9 Speed,RWD,Power,Disc,Disc,6.9 Seconds,In-Line Engine,3.9 Lakh*
